VideoID,Title,Description,Comment,Polarity Score,Sentiment
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,man oh man this was crazy 😂😂,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.34}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"If you see Mike, when Paul hit Mike with the bs triple punch, Mike was about to knock him the fuck out!!! You can see Mike was about to swing, but he froze and backed out. I don&#39;t know what those people were telling Mike, but that white boy effed up his legacy! That&#39;s real talk!","{'neg': 0.059, 'neu': 0.921, 'pos': 0.02, 'compound': -0.5053}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"The thing is if he would win be disgraced a legend with a unownerable fight.<br>If he loses he would&#39;ve been beaten by a amost 60 year old man.<br><br>What he did was even more laughable, I know it was good Techniek but he was running around so much in the fight, especially at the start and wouldn&#39;t get close out of himself.<br>I think he knew that if he would&#39;ve gotten too close while mike still had energy he would&#39;ve been out real quick.<br><br>Mike might not be fast anymore but in first true rounds if he still had the keg movement to get close enough I think he definitely still has the strength to fuck Jake up.<br><br><br>If we ever invent time travel can we please just show prime mike this fight and then put him in a corner with 60 year old jake 😂.","{'neg': 0.106, 'neu': 0.754, 'pos': 0.141, 'compound': 0.6855}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"In private between them, was probably to launch Jake&#39;s boxing career for a good amount of money to secure tyson&#39;s kids <br>BUT does anyone seeing Paul have a great carrier after that or he will be paying all of them 😂","{'neg': 0.0, 'neu': 0.788, 'pos': 0.212, 'compound': 0.8555}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Sooo your just gonna ignore the resent sony and hakoom controversy?,"{'neg': 0.318, 'neu': 0.682, 'pos': 0.0, 'compound': -0.4939}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,But he was even slower than how he looked in training…,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,😂 The Champ is over a half century. I rejoice cause it sounds like he kept up with this man 8 rounds n was still standing. Do u know how much energy it takes 2 fight?,"{'neg': 0.07, 'neu': 0.645, 'pos': 0.285, 'compound': 0.7906}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,I just wanted to see Jake Paul get beat,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Jynxzi&#39;s R6 stack boxing in the Moist ring was better than Paul v Tyson..,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Who won now?,"{'neg': 0.0, 'neu': 0.351, 'pos': 0.649, 'compound': 0.5719}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"i got to see the prelims and they were pretty fantastic. then Nutflix took a fat shit, and shut down.","{'neg': 0.142, 'neu': 0.591, 'pos': 0.268, 'compound': 0.4939}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Barrios VS Ramos and the Sarranos fight was the only good fights from that special,"{'neg': 0.242, 'neu': 0.502, 'pos': 0.256, 'compound': 0.0772}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"i mean, from the beginning you all know what charlie&#39;s thoughts are on jake paul against mike tyson. that&#39;s like asking bob barker&#39;s thought&#39;s on 9/11 attack","{'neg': 0.105, 'neu': 0.811, 'pos': 0.084, 'compound': -0.1531}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"I enjoyed the first 3 fights, but I VIRTUALLY was sleeping during the Tyson Paul fight…<br><b>sigh</b><br>So I had a perfect time that night. 😊","{'neg': 0.077, 'neu': 0.624, 'pos': 0.299, 'compound': 0.7469}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"I don&#39;t like violence, I don&#39;t like boxing, but damn, did I want Mike to break the contract and throw the biggest right hook on that grave digger","{'neg': 0.284, 'neu': 0.568, 'pos': 0.148, 'compound': -0.7615}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Can&#39;t wait for Jake Paul vs Stephen Segal,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"Young and energetic man beats up a retired old man, more at 11","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"If Mike would have Seen a glimpse of Tupac in the crowd, it would have been game over. Those who know, know.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"Me and my dad watched this together, and we had a really good time watching the fights before the paul tyson fight, but that fight was so sad to watch, and it looked like mike could barely balance after round 3","{'neg': 0.233, 'neu': 0.66, 'pos': 0.107, 'compound': -0.7425}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Jake Paul vs Muhammad Ali jr.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,I chugged 6 beers to last all rounds and it still felt rough to watch this shit,"{'neg': 0.233, 'neu': 0.767, 'pos': 0.0, 'compound': -0.6428}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,😮,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"What&#39;s next, Logan Paul vs. John Cena? 💀","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"whose bro gonna fight next? the fucking pope?!?!?!? its pathetic that this 28 year old man needs to fight old, retired men who can barely function to stroke his ego","{'neg': 0.289, 'neu': 0.711, 'pos': 0.0, 'compound': -0.9001}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"<a href=""https://www.youtube.com/watch?v=uWwL32LZv-c&amp;t=174"">2:54</a> STARCRAFT 2 REFRENCE LETS GOOOOO!!!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Crazy how the top commen is stolen from the ESPN video.,"{'neg': 0.364, 'neu': 0.519, 'pos': 0.117, 'compound': -0.5859}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Isn’t Mike Tyson convicted R*pist? Why is everyone feeling bad for him or why were they rooting for them to begin with?,"{'neg': 0.152, 'neu': 0.789, 'pos': 0.059, 'compound': -0.5204}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,i fell asleep it was so underwhelming,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,you are the realest mf I&#39;ve ever seen on YT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"I don&#39;t hate jake paul. If you paid for the fight, you are stupid.","{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.8658}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,The stream quality was ass. The announcers were triple ass. The fight was - I don’t know - couldn’t stand watching or listening to it.,"{'neg': 0.336, 'neu': 0.664, 'pos': 0.0, 'compound': -0.8625}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,That fight was hard to watch. Mike looked like a wobbly old man. Jake should not have fought him when he was way passed his prime like that.,"{'neg': 0.121, 'neu': 0.667, 'pos': 0.211, 'compound': 0.4519}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,I wanna see Jake Paul vs Jon Jones,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"I think its like the guys at the county fair, pay to throw tomatoes at his head. people just want to see him get knocked out","{'neg': 0.049, 'neu': 0.737, 'pos': 0.214, 'compound': 0.5719}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Watching it made me sad. By Round 2 I was watching with my peripheral while getting back to Minecraft. Just wow.,"{'neg': 0.13, 'neu': 0.711, 'pos': 0.159, 'compound': 0.1779}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"Every YouTube boxing event is disappointing, I ain&#39;t falling for this ever again","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.5859}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Logan pulled out more real fights in WWE than Jake in this match,"{'neg': 0.199, 'neu': 0.801, 'pos': 0.0, 'compound': -0.4549}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Was I the only one that didn&#39;t watch and I have Netflix 😂. Everyone of his fights are scripted,"{'neg': 0.144, 'neu': 0.856, 'pos': 0.0, 'compound': -0.4019}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,the only good part of their fight was tysons bare ass cheeks,"{'neg': 0.339, 'neu': 0.5, 'pos': 0.161, 'compound': -0.4939}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,Jake Paul- Boring in the ring.,"{'neg': 0.315, 'neu': 0.685, 'pos': 0.0, 'compound': -0.3182}",Negative
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,The first round Mike was incredible,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Neutral
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"I saw tyson getting 20 mil and jake getting 40, so i assumed jake was gonna win and i should put money on him, then i thought maybe he getting double the money for getting knocked out and i backed off from the idea. chick fight was the thing that woke me up before netflix crashed, (it was like 6 am in my country when tyson and jake were fighting and i watched through everything), 3/10 experience, wouldn&#39;t reccommend (it would be 1 if there weren&#39;t friends and beers and chicken wings and that female fight)","{'neg': 0.052, 'neu': 0.84, 'pos': 0.108, 'compound': 0.6597}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"Well that didn&#39;t age well, considering he called out Conner.","{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.4939}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,I had better fights in high school,"{'neg': 0.281, 'neu': 0.417, 'pos': 0.302, 'compound': 0.0516}",Positive
uWwL32LZv-c,Jake Paul vs Mike Tyson Was Awful,Our new soap is here https://usecheeky.com/#starter-pack-offer Get Goof Juice https://gamersupps.gg/?ref=moist This is the ...,"You&#39;re actually really smart, I didn&#39;t think of the fact that Jake Paul plans this all out and at the end of the day his sense of victory is the money","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4576}",Positive
